,Unnamed: 0.1,Unnamed: 0,env_step,episode,episode_reward,eval_total_time,frame,step,time,env,seed,agent,_step
6450,6450.0,75.0,1876000.0,1875.0,893.1879080835806,17660.549336194992,1876000.0,938000.0,17660.549282073975,dog-trot,811,TCRL,
6451,6451.0,76.0,1901000.0,1900.0,894.6198166961988,17931.842185735703,1901000.0,950500.0,17931.842133760452,dog-trot,811,TCRL,
6452,6452.0,77.0,1926000.0,1925.0,898.1926645187184,18205.16201305389,1926000.0,963000.0,18205.16195917129,dog-trot,811,TCRL,
6453,6453.0,78.0,1951000.0,1950.0,904.2386048041608,18479.15070724488,1951000.0,975500.0,18479.15064883232,dog-trot,811,TCRL,
6454,6454.0,79.0,1976000.0,1975.0,898.6966696126681,18753.6325404644,1976000.0,988000.0,18753.632484197617,dog-trot,811,TCRL,
6455,6455.0,80.0,2001000.0,2000.0,883.8484463741212,19029.54004240036,2001000.0,1000500.0,19029.539991378784,dog-trot,811,TCRL,
6456,6456.0,81.0,2026000.0,2025.0,857.7948969526818,19306.59804344177,2026000.0,1013000.0,19306.59799289704,dog-trot,811,TCRL,
6457,6457.0,82.0,2051000.0,2050.0,877.4986076340177,19585.154967308044,2051000.0,1025500.0,19585.15491747856,dog-trot,811,TCRL,
6458,6458.0,83.0,2076000.0,2075.0,876.7151536110299,19863.9144449234,2076000.0,1038000.0,19863.914395570755,dog-trot,811,TCRL,
6459,6459.0,84.0,2101000.0,2100.0,874.3243499577162,20144.825807333,2101000.0,1050500.0,20144.825756549835,dog-trot,811,TCRL,
6460,6460.0,85.0,2126000.0,2125.0,885.983789164076,20427.1224257946,2126000.0,1063000.0,20427.122380018234,dog-trot,811,TCRL,
6461,6461.0,86.0,2151000.0,2150.0,860.0196411913776,20709.741959810257,2151000.0,1075500.0,20709.74190735817,dog-trot,811,TCRL,
6462,6462.0,87.0,2176000.0,2175.0,886.0886140959003,20992.924255132675,2176000.0,1088000.0,20992.924206733704,dog-trot,811,TCRL,
6463,6463.0,88.0,2201000.0,2200.0,885.359146360354,21276.91677117348,2201000.0,1100500.0,21276.916714906693,dog-trot,811,TCRL,
6464,6464.0,89.0,2226000.0,2225.0,907.356127342043,21564.269284248352,2226000.0,1113000.0,21564.269233942032,dog-trot,811,TCRL,
6465,6465.0,90.0,2251000.0,2250.0,146.8164938193956,21851.464578151703,2251000.0,1125500.0,21851.464530944824,dog-trot,811,TCRL,
6466,6466.0,91.0,2276000.0,2275.0,884.6257289302775,22141.46119070053,2276000.0,1138000.0,22141.461134672165,dog-trot,811,TCRL,
6467,6467.0,92.0,2301000.0,2300.0,876.7385095759971,22429.424002170563,2301000.0,1150500.0,22429.423941850662,dog-trot,811,TCRL,
6468,6468.0,93.0,2326000.0,2325.0,875.2410761473832,22715.18359208107,2326000.0,1163000.0,22715.183542966843,dog-trot,811,TCRL,
6469,6469.0,94.0,2351000.0,2350.0,905.964225820308,23003.638379096985,2351000.0,1175500.0,23003.638330936432,dog-trot,811,TCRL,
6470,6470.0,95.0,2376000.0,2375.0,890.1499215509778,23294.46047496796,2376000.0,1188000.0,23294.460420370106,dog-trot,811,TCRL,
6471,6471.0,96.0,2401000.0,2400.0,905.92649881402,23588.40127563477,2401000.0,1200500.0,23588.40122318268,dog-trot,811,TCRL,
6472,6472.0,97.0,2426000.0,2425.0,909.6414312706224,23882.21961760521,2426000.0,1213000.0,23882.219569444656,dog-trot,811,TCRL,
6473,6473.0,98.0,2451000.0,2450.0,893.8049928721377,24178.7479262352,2451000.0,1225500.0,24178.747878551483,dog-trot,811,TCRL,
6474,6474.0,99.0,2476000.0,2475.0,903.72975465921,24476.76516532898,2476000.0,1238000.0,24476.765110731125,dog-trot,811,TCRL,
6475,6475.0,100.0,2501000.0,2500.0,905.7246462581992,24778.19388651848,2501000.0,1250500.0,24778.19382691384,dog-trot,811,TCRL,
6476,6476.0,101.0,2526000.0,2525.0,897.1442490930096,25089.52875375748,2526000.0,1263000.0,25089.528695583344,dog-trot,811,TCRL,
6477,6477.0,102.0,2551000.0,2550.0,884.4995156409074,25402.432327508926,2551000.0,1275500.0,25402.432275295258,dog-trot,811,TCRL,
6478,6478.0,103.0,2576000.0,2575.0,894.0291858228238,25715.357397556305,2576000.0,1288000.0,25715.35733914376,dog-trot,811,TCRL,
6479,6479.0,104.0,2601000.0,2600.0,904.94976827569,26028.548635482788,2601000.0,1300500.0,26028.54857778549,dog-trot,811,TCRL,
6480,6480.0,105.0,2626000.0,2625.0,895.8528472818505,26338.59778189659,2626000.0,1313000.0,26338.597725629807,dog-trot,811,TCRL,
6481,6481.0,106.0,2651000.0,2650.0,920.947655128348,26651.116136074063,2651000.0,1325500.0,26651.116084337234,dog-trot,811,TCRL,
6482,6482.0,107.0,2676000.0,2675.0,911.1778706955034,26965.829967975616,2676000.0,1338000.0,26965.82991480828,dog-trot,811,TCRL,
6483,6483.0,108.0,2701000.0,2700.0,907.3660839244658,27281.051048994064,2701000.0,1350500.0,27281.05099415779,dog-trot,811,TCRL,
6484,6484.0,109.0,2726000.0,2725.0,883.4810351274904,27597.98187327385,2726000.0,1363000.0,27597.98182177544,dog-trot,811,TCRL,
6485,6485.0,110.0,2751000.0,2750.0,874.3901764228142,27916.1609518528,2751000.0,1375500.0,27916.160903453827,dog-trot,811,TCRL,
6486,6486.0,111.0,2776000.0,2775.0,902.8839954615416,28235.432948112488,2776000.0,1388000.0,28235.432898521423,dog-trot,811,TCRL,
6487,6487.0,112.0,2801000.0,2800.0,914.4549579417322,28555.355932474136,2801000.0,1400500.0,28555.355882883072,dog-trot,811,TCRL,
6488,6488.0,113.0,2826000.0,2825.0,901.286666520529,28878.11795258522,2826000.0,1413000.0,28878.117894887924,dog-trot,811,TCRL,
6489,6489.0,114.0,2851000.0,2850.0,875.9112260680952,29195.318954706192,2851000.0,1425500.0,29195.318897485733,dog-trot,811,TCRL,
6490,6490.0,115.0,2876000.0,2875.0,916.053943355444,29515.22565054893,2876000.0,1438000.0,29515.225588560104,dog-trot,811,TCRL,
6491,6491.0,116.0,2901000.0,2900.0,914.0561971780674,29835.957708358765,2901000.0,1450500.0,29835.957658052444,dog-trot,811,TCRL,
6492,6492.0,117.0,2926000.0,2925.0,899.5004114639385,30156.283685445786,2926000.0,1463000.0,30156.28363347053,dog-trot,811,TCRL,
6493,6493.0,118.0,2951000.0,2950.0,914.7710610414176,30480.072498083115,2951000.0,1475500.0,30480.072442293167,dog-trot,811,TCRL,
6494,6494.0,119.0,2976000.0,2975.0,911.8694157693004,30804.984127521515,2976000.0,1488000.0,30804.98407816887,dog-trot,811,TCRL,
6495,6495.0,120.0,3001000.0,3000.0,908.2352539757852,31131.0283215046,3001000.0,1500500.0,31131.02827072144,dog-trot,811,TCRL,
6496,6496.0,121.0,3026000.0,3025.0,907.463435630376,31454.29543209076,3026000.0,1513000.0,31454.29537010193,dog-trot,811,TCRL,
6497,6497.0,122.0,3051000.0,3050.0,888.0041407095125,31779.75504398346,3051000.0,1525500.0,31779.754989385605,dog-trot,811,TCRL,
6498,6498.0,123.0,3076000.0,3075.0,920.3074560535788,32106.09277844429,3076000.0,1538000.0,32106.09273076057,dog-trot,811,TCRL,
6499,6499.0,124.0,3101000.0,3100.0,918.4839914003026,32434.480758428574,3101000.0,1550500.0,32434.48070502281,dog-trot,811,TCRL,
6500,6500.0,125.0,3126000.0,3125.0,913.4540614225996,32764.433642864227,3126000.0,1563000.0,32764.43324995041,dog-trot,811,TCRL,
6501,6501.0,126.0,3151000.0,3150.0,919.2001365529798,33094.04716181755,3151000.0,1575500.0,33094.04711437225,dog-trot,811,TCRL,
6502,6502.0,127.0,3176000.0,3175.0,919.5897635121116,33425.322125673294,3176000.0,1588000.0,33425.32207250595,dog-trot,811,TCRL,
6503,6503.0,128.0,3201000.0,3200.0,908.1463330734266,33757.48026132584,3201000.0,1600500.0,33757.48021030426,dog-trot,811,TCRL,
6504,6504.0,129.0,3226000.0,3225.0,914.0709633316048,34089.02100968361,3226000.0,1613000.0,34089.02096056938,dog-trot,811,TCRL,
6505,6505.0,130.0,3251000.0,3250.0,907.4659063146628,34423.04042315483,3251000.0,1625500.0,34423.04036808014,dog-trot,811,TCRL,
6506,6506.0,131.0,3276000.0,3275.0,903.2004119153172,34755.74329376221,3276000.0,1638000.0,34755.74324631691,dog-trot,811,TCRL,
6507,6507.0,132.0,3301000.0,3300.0,896.7626218894948,35090.78421545029,3301000.0,1650500.0,35090.78415727615,dog-trot,811,TCRL,
6508,6508.0,133.0,3326000.0,3325.0,905.559560315453,35423.30115818977,3326000.0,1663000.0,35423.30110454559,dog-trot,811,TCRL,
6509,6509.0,134.0,3351000.0,3350.0,931.154017467962,35758.703604221344,3351000.0,1675500.0,35758.703555345535,dog-trot,811,TCRL,
6510,6510.0,135.0,3376000.0,3375.0,905.154547009966,36097.12103915215,3376000.0,1688000.0,36097.1209833622,dog-trot,811,TCRL,
6511,6511.0,136.0,3401000.0,3400.0,914.3248030618812,36437.27420949936,3401000.0,1700500.0,36437.27415943146,dog-trot,811,TCRL,
6512,6512.0,137.0,3426000.0,3425.0,894.1499733605517,36778.7526807785,3426000.0,1713000.0,36778.752617836,dog-trot,811,TCRL,
6513,6513.0,138.0,3451000.0,3450.0,913.0433222165582,37121.75766634941,3451000.0,1725500.0,37121.75760293007,dog-trot,811,TCRL,
6514,6514.0,139.0,3476000.0,3475.0,914.63477382028,37464.84905576706,3476000.0,1738000.0,37464.8490087986,dog-trot,811,TCRL,
6515,6515.0,140.0,3501000.0,3500.0,898.0426019747623,37809.36435079575,3501000.0,1750500.0,37809.364303827286,dog-trot,811,TCRL,
6516,6516.0,141.0,3526000.0,3525.0,894.5503297161249,38149.78801250458,3526000.0,1763000.0,38149.78795862198,dog-trot,811,TCRL,
6517,6517.0,142.0,3551000.0,3550.0,905.7578765682356,38492.7957983017,3551000.0,1775500.0,38492.79575109482,dog-trot,811,TCRL,
6518,6518.0,143.0,3576000.0,3575.0,904.3663116239584,38839.96551203728,3576000.0,1788000.0,38839.96544933319,dog-trot,811,TCRL,
6519,6519.0,144.0,3601000.0,3600.0,923.4120294884484,39183.87797665596,3601000.0,1800500.0,39183.87791919708,dog-trot,811,TCRL,
6520,6520.0,145.0,3626000.0,3625.0,922.7632850863826,39531.717654943466,3626000.0,1813000.0,39531.71760058403,dog-trot,811,TCRL,
6521,6521.0,146.0,3651000.0,3650.0,902.162399381304,39881.85236763954,3651000.0,1825500.0,39881.85231757164,dog-trot,811,TCRL,
6522,6522.0,147.0,3676000.0,3675.0,907.6426334201668,40232.35751342773,3676000.0,1838000.0,40232.35746026039,dog-trot,811,TCRL,
6523,6523.0,148.0,3701000.0,3700.0,894.1279398451954,40585.03450417519,3701000.0,1850500.0,40585.03445625305,dog-trot,811,TCRL,
6524,6524.0,149.0,3726000.0,3725.0,909.201100234645,40944.15614748001,3726000.0,1863000.0,40944.15609931946,dog-trot,811,TCRL,
6525,6525.0,150.0,3751000.0,3750.0,908.5483507220108,41304.59282660484,3751000.0,1875500.0,41304.59277844429,dog-trot,811,TCRL,
6526,6526.0,151.0,3776000.0,3775.0,920.9122864961752,41665.78415489197,3776000.0,1888000.0,41665.78409957886,dog-trot,811,TCRL,
6527,6527.0,152.0,3801000.0,3800.0,921.9588967823926,42023.03004193306,3801000.0,1900500.0,42023.02999162674,dog-trot,811,TCRL,
6528,6528.0,153.0,3826000.0,3825.0,901.1749359386032,42384.15432190895,3826000.0,1913000.0,42384.15427327156,dog-trot,811,TCRL,
6529,6529.0,154.0,3851000.0,3850.0,918.9962157723812,42746.2552216053,3851000.0,1925500.0,42746.25516295433,dog-trot,811,TCRL,
6530,6530.0,155.0,3876000.0,3875.0,908.8121964411072,43105.74139261246,3876000.0,1938000.0,43105.741345644,dog-trot,811,TCRL,
6531,6531.0,156.0,3901000.0,3900.0,912.776748049954,43468.95583677292,3901000.0,1950500.0,43468.95578479767,dog-trot,811,TCRL,
6532,6532.0,157.0,3926000.0,3925.0,908.6579932064254,43834.49313402176,3926000.0,1963000.0,43834.49307990074,dog-trot,811,TCRL,
6533,6533.0,158.0,3951000.0,3950.0,908.6837244952892,44200.97489643097,3951000.0,1975500.0,44200.97484254837,dog-trot,811,TCRL,
6534,6534.0,159.0,3976000.0,3975.0,890.8146039088309,44570.37183880806,3976000.0,1988000.0,44570.37178635597,dog-trot,811,TCRL,
6535,6535.0,160.0,4001000.0,4000.0,889.8060641298841,44944.31046128273,4001000.0,2000500.0,44944.31040215492,dog-trot,811,TCRL,
6536,6536.0,161.0,4026000.0,4025.0,908.5604651735564,45314.89851689339,4026000.0,2013000.0,45314.898468732834,dog-trot,811,TCRL,
6537,6537.0,162.0,4051000.0,4050.0,921.5609808176816,45684.87295556069,4051000.0,2025500.0,45684.87290596962,dog-trot,811,TCRL,
6538,6538.0,163.0,4076000.0,4075.0,914.0205956319952,46054.52432966232,4076000.0,2038000.0,46054.52428197861,dog-trot,811,TCRL,
6539,6539.0,164.0,4101000.0,4100.0,904.976819824714,46426.642105579376,4101000.0,2050500.0,46426.642052173615,dog-trot,811,TCRL,
6540,6540.0,165.0,4126000.0,4125.0,896.2751232541838,46798.59427404404,4126000.0,2063000.0,46798.59421849251,dog-trot,811,TCRL,
6541,6541.0,166.0,4151000.0,4150.0,917.6210863331536,47171.34214138985,4151000.0,2075500.0,47171.34209179878,dog-trot,811,TCRL,
6542,6542.0,167.0,4176000.0,4175.0,921.1214970051276,47546.68095755577,4176000.0,2088000.0,47546.68089985848,dog-trot,811,TCRL,
6543,6543.0,168.0,4201000.0,4200.0,926.3509212934836,47923.40592455864,4201000.0,2100500.0,47923.405869722366,dog-trot,811,TCRL,
6544,6544.0,169.0,4226000.0,4225.0,902.401496715124,48302.96583366394,4226000.0,2113000.0,48302.96578407288,dog-trot,811,TCRL,
6545,6545.0,170.0,4251000.0,4250.0,915.0651941434584,48684.7434835434,4251000.0,2125500.0,48684.74342560768,dog-trot,811,TCRL,
6546,6546.0,171.0,4276000.0,4275.0,920.5368957661316,49063.678981781006,4276000.0,2138000.0,49063.67893028259,dog-trot,811,TCRL,
6547,6547.0,172.0,4301000.0,4300.0,895.8076594428825,49446.181757211685,4301000.0,2150500.0,49446.18170261383,dog-trot,811,TCRL,
6548,6548.0,173.0,4326000.0,4325.0,913.7022381506443,49826.85503339768,4326000.0,2163000.0,49826.85497951508,dog-trot,811,TCRL,
6549,6549.0,174.0,4351000.0,4350.0,918.1123226108542,50208.95719003677,4351000.0,2175500.0,50208.95714187622,dog-trot,811,TCRL,
6550,6550.0,175.0,4376000.0,4375.0,906.9169636101108,50592.32875728607,4376000.0,2188000.0,50592.32869839668,dog-trot,811,TCRL,
6551,6551.0,176.0,4401000.0,4400.0,916.5727589811992,50976.71773838997,4401000.0,2200500.0,50976.71768736839,dog-trot,811,TCRL,
6552,6552.0,177.0,4426000.0,4425.0,903.1636152562515,51362.07268643379,4426000.0,2213000.0,51362.07262945175,dog-trot,811,TCRL,
6553,6553.0,178.0,4451000.0,4450.0,929.8263197117168,51749.77919220925,4451000.0,2225500.0,51749.779145240784,dog-trot,811,TCRL,
6554,6554.0,179.0,4476000.0,4475.0,920.203021732683,52139.95167160034,4476000.0,2238000.0,52139.95161795616,dog-trot,811,TCRL,
6555,6555.0,180.0,4501000.0,4500.0,909.0467641410654,52534.16758799553,4501000.0,2250500.0,52534.167522192,dog-trot,811,TCRL,
6556,6556.0,181.0,4526000.0,4525.0,905.3515838084498,52925.71872520447,4526000.0,2263000.0,52925.718675374985,dog-trot,811,TCRL,
6557,6557.0,182.0,4551000.0,4550.0,921.8934162452084,53319.80403161049,4551000.0,2275500.0,53319.80397772789,dog-trot,811,TCRL,
6558,6558.0,183.0,4576000.0,4575.0,889.4705013559371,53712.90419888496,4576000.0,2288000.0,53712.9041519165,dog-trot,811,TCRL,
6559,6559.0,184.0,4601000.0,4600.0,902.5078187468132,54108.20316839218,4601000.0,2300500.0,54108.20311689377,dog-trot,811,TCRL,
6560,6560.0,185.0,4626000.0,4625.0,908.9212047174202,54502.69625401497,4626000.0,2313000.0,54502.69620752335,dog-trot,811,TCRL,
6561,6561.0,186.0,4651000.0,4650.0,914.086355535027,54897.80435919762,4651000.0,2325500.0,54897.80430817604,dog-trot,811,TCRL,
6562,6562.0,187.0,4676000.0,4675.0,923.728214064204,55295.77246284485,4676000.0,2338000.0,55295.772404909134,dog-trot,811,TCRL,
6563,6563.0,188.0,4701000.0,4700.0,913.320992831668,55695.88894581795,4701000.0,2350500.0,55695.8888862133,dog-trot,811,TCRL,
6564,6564.0,189.0,4726000.0,4725.0,906.2388728015636,56095.9068043232,4726000.0,2363000.0,56095.90675592423,dog-trot,811,TCRL,
6565,6565.0,190.0,4751000.0,4750.0,907.3898009130892,56498.03752231598,4751000.0,2375500.0,56498.03746318817,dog-trot,811,TCRL,
6566,6566.0,191.0,4776000.0,4775.0,897.4928202085857,56900.269089221954,4776000.0,2388000.0,56900.26903986931,dog-trot,811,TCRL,
6567,6567.0,192.0,4801000.0,4800.0,907.6093341943136,57304.45442390442,4801000.0,2400500.0,57304.45437836647,dog-trot,811,TCRL,
6568,6568.0,193.0,4826000.0,4825.0,914.3233064979132,57705.73808932304,4826000.0,2413000.0,57705.73803830147,dog-trot,811,TCRL,
6569,6569.0,194.0,4851000.0,4850.0,781.5239466283117,58109.64430689812,4851000.0,2425500.0,58109.64425444603,dog-trot,811,TCRL,
6570,6570.0,195.0,4876000.0,4875.0,927.7705242127952,58521.30045413971,4876000.0,2438000.0,58521.30037307739,dog-trot,811,TCRL,
6571,6571.0,196.0,4901000.0,4900.0,916.7603299176112,58929.36106824875,4901000.0,2450500.0,58929.36102223396,dog-trot,811,TCRL,
6572,6572.0,197.0,4926000.0,4925.0,922.1534382988586,59339.966547489166,4926000.0,2463000.0,59339.96649241448,dog-trot,811,TCRL,
6573,6573.0,198.0,4951000.0,4950.0,911.7139867843902,59747.86775970459,4951000.0,2475500.0,59747.8676981926,dog-trot,811,TCRL,
6574,6574.0,199.0,4976000.0,4975.0,905.081829180543,60156.37197613716,4976000.0,2488000.0,60156.37191820145,dog-trot,811,TCRL,
6575,6575.0,200.0,5001000.0,5000.0,851.2823168720699,60567.747743844986,5001000.0,2500500.0,60567.74767971039,dog-trot,811,TCRL,
6576,6576.0,0.0,1000.0,0.0,6.389291002938579,25.970939874649048,1000.0,500.0,25.970866203308105,dog-trot,943,TCRL,
6577,6577.0,1.0,26000.0,25.0,21.33347289717687,174.72212147712708,26000.0,13000.0,174.72206735610962,dog-trot,943,TCRL,
6578,6578.0,2.0,51000.0,50.0,57.06293068045606,369.9585914611816,51000.0,25500.0,369.95853424072266,dog-trot,943,TCRL,
6579,6579.0,3.0,76000.0,75.0,69.61246542274151,566.9127418994904,76000.0,38000.0,566.9126830101013,dog-trot,943,TCRL,
6580,6580.0,4.0,101000.0,100.0,87.21071734016488,763.7587442398071,101000.0,50500.0,763.7586925029755,dog-trot,943,TCRL,
6581,6581.0,5.0,126000.0,125.0,109.85356193756066,962.277899980545,126000.0,63000.0,962.2778477668762,dog-trot,943,TCRL,
6582,6582.0,6.0,151000.0,150.0,105.26390573245912,1162.4474821090698,151000.0,75500.0,1162.4474217891693,dog-trot,943,TCRL,
6583,6583.0,7.0,176000.0,175.0,140.0734805674489,1364.1875400543213,176000.0,88000.0,1364.1874859333038,dog-trot,943,TCRL,
6584,6584.0,8.0,201000.0,200.0,164.6993834198778,1566.00053024292,201000.0,100500.0,1566.0004782676697,dog-trot,943,TCRL,
6585,6585.0,9.0,226000.0,225.0,188.3102306093953,1770.105684041977,226000.0,113000.0,1770.1056249141693,dog-trot,943,TCRL,
6586,6586.0,10.0,251000.0,250.0,231.3441334722732,1975.4387137889864,251000.0,125500.0,1975.4386594295504,dog-trot,943,TCRL,
6587,6587.0,11.0,276000.0,275.0,225.40112354447336,2182.869282245636,276000.0,138000.0,2182.8692293167114,dog-trot,943,TCRL,
6588,6588.0,12.0,301000.0,300.0,250.46324663247933,2392.7916162014008,301000.0,150500.0,2392.791562795639,dog-trot,943,TCRL,
6589,6589.0,13.0,326000.0,325.0,315.9363007473348,2603.039257287979,326000.0,163000.0,2603.0392055511475,dog-trot,943,TCRL,
6590,6590.0,14.0,351000.0,350.0,319.8380617250812,2813.7781937122345,351000.0,175500.0,2813.7781417369843,dog-trot,943,TCRL,
6591,6591.0,15.0,376000.0,375.0,351.5534761189572,3026.2738025188446,376000.0,188000.0,3026.273751735688,dog-trot,943,TCRL,
6592,6592.0,16.0,401000.0,400.0,355.27266895043726,3239.794736623764,401000.0,200500.0,3239.7946848869324,dog-trot,943,TCRL,
6593,6593.0,17.0,426000.0,425.0,417.37065909617775,3454.5671997070312,426000.0,213000.0,3454.567141056061,dog-trot,943,TCRL,
6594,6594.0,18.0,451000.0,450.0,400.27007810825137,3671.7177555561066,451000.0,225500.0,3671.717705726624,dog-trot,943,TCRL,
6595,6595.0,19.0,476000.0,475.0,408.3672518675514,3889.8063745498657,476000.0,238000.0,3889.806061029434,dog-trot,943,TCRL,
6596,6596.0,20.0,501000.0,500.0,448.1322714281999,4109.986532688141,501000.0,250500.0,4109.986471652985,dog-trot,943,TCRL,
6597,6597.0,21.0,526000.0,525.0,552.6217637857093,4330.448715209961,526000.0,263000.0,4330.448663711548,dog-trot,943,TCRL,
6598,6598.0,22.0,551000.0,550.0,477.29357710974335,4553.014217376709,551000.0,275500.0,4553.014160633087,dog-trot,943,TCRL,
6599,6599.0,23.0,576000.0,575.0,558.0276423033258,4776.8578145504,576000.0,288000.0,4776.857762813568,dog-trot,943,TCRL,
6600,6600.0,24.0,601000.0,600.0,449.508301954943,5001.772752285004,601000.0,300500.0,5001.772698640823,dog-trot,943,TCRL,
6601,6601.0,25.0,626000.0,625.0,531.4020483937563,5227.853405714035,626000.0,313000.0,5227.853351831436,dog-trot,943,TCRL,
6602,6602.0,26.0,651000.0,650.0,602.9993283143897,5455.261738061905,651000.0,325500.0,5455.26168680191,dog-trot,943,TCRL,
6603,6603.0,27.0,676000.0,675.0,572.2662911115398,5683.42610168457,676000.0,338000.0,5683.426051139832,dog-trot,943,TCRL,
6604,6604.0,28.0,701000.0,700.0,655.0809156403719,5913.293961524963,701000.0,350500.0,5913.293909549713,dog-trot,943,TCRL,
6605,6605.0,29.0,726000.0,725.0,627.6512907866191,6143.245223760605,726000.0,363000.0,6143.245172977448,dog-trot,943,TCRL,
6606,6606.0,30.0,751000.0,750.0,720.251266896786,6374.609717845917,751000.0,375500.0,6374.609664440155,dog-trot,943,TCRL,
6607,6607.0,31.0,776000.0,775.0,656.4827253061991,6607.994266033173,776000.0,388000.0,6607.994208097458,dog-trot,943,TCRL,
6608,6608.0,32.0,801000.0,800.0,747.8308146022025,6841.990088701248,801000.0,400500.0,6841.990037441254,dog-trot,943,TCRL,
6609,6609.0,33.0,826000.0,825.0,723.6129223735954,7077.373432159424,826000.0,413000.0,7077.373380899429,dog-trot,943,TCRL,
6610,6610.0,34.0,851000.0,850.0,774.2765010759005,7313.190883636475,851000.0,425500.0,7313.190832614899,dog-trot,943,TCRL,
6611,6611.0,35.0,876000.0,875.0,695.7147181136668,7549.8677270412445,876000.0,438000.0,7549.867674827576,dog-trot,943,TCRL,
6612,6612.0,36.0,901000.0,900.0,745.2403207725638,7788.218612909317,901000.0,450500.0,7788.218559503555,dog-trot,943,TCRL,
6613,6613.0,37.0,926000.0,925.0,793.3515461215884,8027.967345714569,926000.0,463000.0,8027.967275619507,dog-trot,943,TCRL,
6614,6614.0,38.0,951000.0,950.0,815.0696848737713,8269.41653585434,951000.0,475500.0,8269.41648387909,dog-trot,943,TCRL,
6615,6615.0,39.0,976000.0,975.0,811.4120532054167,8510.457118749619,976000.0,488000.0,8510.457065820694,dog-trot,943,TCRL,
6616,6616.0,40.0,1001000.0,1000.0,811.3235792449817,8755.040852546692,1001000.0,500500.0,8755.04080247879,dog-trot,943,TCRL,
6617,6617.0,41.0,1026000.0,1025.0,790.9551219532184,8998.402263879776,1026000.0,513000.0,8998.402210474014,dog-trot,943,TCRL,
6618,6618.0,42.0,1051000.0,1050.0,735.379090877212,9243.685806751251,1051000.0,525500.0,9243.685753107073,dog-trot,943,TCRL,
6619,6619.0,43.0,1076000.0,1075.0,755.7845193967096,9488.939126968384,1076000.0,538000.0,9488.939070940018,dog-trot,943,TCRL,
6620,6620.0,44.0,1101000.0,1100.0,804.6159946436924,9736.926861524582,1101000.0,550500.0,9736.926803827286,dog-trot,943,TCRL,
6621,6621.0,45.0,1126000.0,1125.0,774.0065926402247,9984.686851501465,1126000.0,563000.0,9984.686801671982,dog-trot,943,TCRL,
6622,6622.0,46.0,1151000.0,1150.0,691.3615558811193,10233.801290512083,1151000.0,575500.0,10233.801237106323,dog-trot,943,TCRL,
6623,6623.0,47.0,1176000.0,1175.0,748.5468343820585,10487.933710813522,1176000.0,588000.0,10487.933658599854,dog-trot,943,TCRL,
6624,6624.0,48.0,1201000.0,1200.0,772.644184646773,10740.184586286545,1201000.0,600500.0,10740.184533119202,dog-trot,943,TCRL,
6625,6625.0,49.0,1226000.0,1225.0,754.8160118810982,10994.595296382904,1226000.0,613000.0,10994.595245361328,dog-trot,943,TCRL,
6626,6626.0,50.0,1251000.0,1250.0,774.3993591757649,11249.874700546265,1251000.0,625500.0,11249.874641656876,dog-trot,943,TCRL,
6627,6627.0,51.0,1276000.0,1275.0,841.1568306604953,11505.386177778244,1276000.0,638000.0,11505.38612151146,dog-trot,943,TCRL,
6628,6628.0,52.0,1301000.0,1300.0,783.2051703680406,11763.370431661606,1301000.0,650500.0,11763.37036895752,dog-trot,943,TCRL,
6629,6629.0,53.0,1326000.0,1325.0,775.1037344162181,12021.021545171738,1326000.0,663000.0,12021.021489620209,dog-trot,943,TCRL,
6630,6630.0,54.0,1351000.0,1350.0,807.4804768428367,12279.491648197174,1351000.0,675500.0,12279.491594314575,dog-trot,943,TCRL,
6631,6631.0,55.0,1376000.0,1375.0,791.5662596983618,12540.013360977173,1376000.0,688000.0,12540.013303995132,dog-trot,943,TCRL,
6632,6632.0,56.0,1401000.0,1400.0,816.9504538050965,12801.935448884964,1401000.0,700500.0,12801.935393571854,dog-trot,943,TCRL,
6633,6633.0,57.0,1426000.0,1425.0,766.2329080730854,13062.945466518402,1426000.0,713000.0,13062.945410490036,dog-trot,943,TCRL,
6634,6634.0,58.0,1451000.0,1450.0,818.6245471115011,13321.896756649016,1451000.0,725500.0,13321.896698713304,dog-trot,943,TCRL,
6635,6635.0,59.0,1476000.0,1475.0,832.5414912240682,13582.03779554367,1476000.0,738000.0,13582.03774690628,dog-trot,943,TCRL,
6636,6636.0,60.0,1501000.0,1500.0,847.8279100100129,13842.690310239792,1501000.0,750500.0,13842.690255880356,dog-trot,943,TCRL,
6637,6637.0,61.0,1526000.0,1525.0,805.7882693305334,14105.28024148941,1526000.0,763000.0,14105.28019118309,dog-trot,943,TCRL,
6638,6638.0,62.0,1551000.0,1550.0,847.2598228831212,14369.839784622192,1551000.0,775500.0,14369.839732170103,dog-trot,943,TCRL,
6639,6639.0,63.0,1576000.0,1575.0,809.5524127205523,14634.897775650024,1576000.0,788000.0,14634.897719621658,dog-trot,943,TCRL,
6640,6640.0,64.0,1601000.0,1600.0,841.6073045556692,14903.33237862587,1601000.0,800500.0,14903.332318782806,dog-trot,943,TCRL,
6641,6641.0,65.0,1626000.0,1625.0,827.642267959129,15170.219314813614,1626000.0,813000.0,15170.219264030457,dog-trot,943,TCRL,
6642,6642.0,66.0,1651000.0,1650.0,806.0855133043902,15437.524412155151,1651000.0,825500.0,15437.52435874939,dog-trot,943,TCRL,
